vtkCompositeIndexArray,vtkOriginalIndices,N,Time,__vtkIsSelected__,avg(U (0)),avg(U (1)),avg(U (2)),avg(U (Magnitude)),avg(X),avg(Y),avg(Z),avg(vtkOriginalPointIds),max(U (0)),max(U (1)),max(U (2)),max(U (Magnitude)),max(X),max(Y),max(Z),max(vtkOriginalPointIds),med(U (0)),med(U (1)),med(U (2)),med(U (Magnitude)),med(X),med(Y),med(Z),med(vtkOriginalPointIds),min(U (0)),min(U (1)),min(U (2)),min(U (Magnitude)),min(X),min(Y),min(Z),min(vtkOriginalPointIds),q1(U (0)),q1(U (1)),q1(U (2)),q1(U (Magnitude)),q1(X),q1(Y),q1(Z),q1(vtkOriginalPointIds),q3(U (0)),q3(U (1)),q3(U (2)),q3(U (Magnitude)),q3(X),q3(Y),q3(Z),q3(vtkOriginalPointIds),std(U (0)),std(U (1)),std(U (2)),std(U (Magnitude)),std(X),std(Y),std(Z),std(vtkOriginalPointIds),vtkValidPointMask
1,660,1,1.32,0,-0.850874,0.0147794,0.0941622,0.856196,0,2,8.2,124,-0.850874,0.0147794,0.0941622,0.856196,0,2,8.2,124,-0.850874,0.0147794,0.0941622,0.856196,0,2,8.2,124,-0.850874,0.0147794,0.0941622,0.856196,0,2,8.2,124,-0.850874,0.0147794,0.0941622,0.856196,0,2,8.2,124,-0.850874,0.0147794,0.0941622,0.856196,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,661,1,1.322,0,-1.02423,0.0825421,0.159404,1.03984,0,2,8.2,124,-1.02423,0.0825421,0.159404,1.03984,0,2,8.2,124,-1.02423,0.0825421,0.159404,1.03984,0,2,8.2,124,-1.02423,0.0825421,0.159404,1.03984,0,2,8.2,124,-1.02423,0.0825421,0.159404,1.03984,0,2,8.2,124,-1.02423,0.0825421,0.159404,1.03984,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,662,1,1.324,0,-0.973596,0.0234426,0.363056,1.03935,0,2,8.2,124,-0.973596,0.0234426,0.363056,1.03935,0,2,8.2,124,-0.973596,0.0234426,0.363056,1.03935,0,2,8.2,124,-0.973596,0.0234426,0.363056,1.03935,0,2,8.2,124,-0.973596,0.0234426,0.363056,1.03935,0,2,8.2,124,-0.973596,0.0234426,0.363056,1.03935,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,663,1,1.326,0,-0.781214,0.0317332,0.682681,1.03796,0,2,8.2,124,-0.781214,0.0317332,0.682681,1.03796,0,2,8.2,124,-0.781214,0.0317332,0.682681,1.03796,0,2,8.2,124,-0.781214,0.0317332,0.682681,1.03796,0,2,8.2,124,-0.781214,0.0317332,0.682681,1.03796,0,2,8.2,124,-0.781214,0.0317332,0.682681,1.03796,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,664,1,1.328,0,-0.610873,0.200692,0.91158,1.11554,0,2,8.2,124,-0.610873,0.200692,0.91158,1.11554,0,2,8.2,124,-0.610873,0.200692,0.91158,1.11554,0,2,8.2,124,-0.610873,0.200692,0.91158,1.11554,0,2,8.2,124,-0.610873,0.200692,0.91158,1.11554,0,2,8.2,124,-0.610873,0.200692,0.91158,1.11554,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,665,1,1.33,0,-0.516054,0.444276,0.865189,1.10102,0,2,8.2,124,-0.516054,0.444276,0.865189,1.10102,0,2,8.2,124,-0.516054,0.444276,0.865189,1.10102,0,2,8.2,124,-0.516054,0.444276,0.865189,1.10102,0,2,8.2,124,-0.516054,0.444276,0.865189,1.10102,0,2,8.2,124,-0.516054,0.444276,0.865189,1.10102,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,666,1,1.332,0,-0.389536,0.622647,0.569554,0.929419,0,2,8.2,124,-0.389536,0.622647,0.569554,0.929419,0,2,8.2,124,-0.389536,0.622647,0.569554,0.929419,0,2,8.2,124,-0.389536,0.622647,0.569554,0.929419,0,2,8.2,124,-0.389536,0.622647,0.569554,0.929419,0,2,8.2,124,-0.389536,0.622647,0.569554,0.929419,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,667,1,1.334,0,-0.128964,0.694323,0.226498,0.741632,0,2,8.2,124,-0.128964,0.694323,0.226498,0.741632,0,2,8.2,124,-0.128964,0.694323,0.226498,0.741632,0,2,8.2,124,-0.128964,0.694323,0.226498,0.741632,0,2,8.2,124,-0.128964,0.694323,0.226498,0.741632,0,2,8.2,124,-0.128964,0.694323,0.226498,0.741632,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,668,1,1.336,0,0.169749,0.713942,0.0152272,0.734002,0,2,8.2,124,0.169749,0.713942,0.0152272,0.734002,0,2,8.2,124,0.169749,0.713942,0.0152272,0.734002,0,2,8.2,124,0.169749,0.713942,0.0152272,0.734002,0,2,8.2,124,0.169749,0.713942,0.0152272,0.734002,0,2,8.2,124,0.169749,0.713942,0.0152272,0.734002,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,669,1,1.338,0,0.245487,0.71873,-0.0470357,0.760953,0,2,8.2,124,0.245487,0.71873,-0.0470357,0.760953,0,2,8.2,124,0.245487,0.71873,-0.0470357,0.760953,0,2,8.2,124,0.245487,0.71873,-0.0470357,0.760953,0,2,8.2,124,0.245487,0.71873,-0.0470357,0.760953,0,2,8.2,124,0.245487,0.71873,-0.0470357,0.760953,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,670,1,1.34,0,-0.0569742,0.683929,-0.0740073,0.690277,0,2,8.2,124,-0.0569742,0.683929,-0.0740073,0.690277,0,2,8.2,124,-0.0569742,0.683929,-0.0740073,0.690277,0,2,8.2,124,-0.0569742,0.683929,-0.0740073,0.690277,0,2,8.2,124,-0.0569742,0.683929,-0.0740073,0.690277,0,2,8.2,124,-0.0569742,0.683929,-0.0740073,0.690277,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,671,1,1.342,0,-0.565762,0.597534,-0.195953,0.845891,0,2,8.2,124,-0.565762,0.597534,-0.195953,0.845891,0,2,8.2,124,-0.565762,0.597534,-0.195953,0.845891,0,2,8.2,124,-0.565762,0.597534,-0.195953,0.845891,0,2,8.2,124,-0.565762,0.597534,-0.195953,0.845891,0,2,8.2,124,-0.565762,0.597534,-0.195953,0.845891,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,672,1,1.344,0,-0.891326,0.510028,-0.483892,1.13523,0,2,8.2,124,-0.891326,0.510028,-0.483892,1.13523,0,2,8.2,124,-0.891326,0.510028,-0.483892,1.13523,0,2,8.2,124,-0.891326,0.510028,-0.483892,1.13523,0,2,8.2,124,-0.891326,0.510028,-0.483892,1.13523,0,2,8.2,124,-0.891326,0.510028,-0.483892,1.13523,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,673,1,1.346,0,-0.79401,0.450297,-0.924344,1.29909,0,2,8.2,124,-0.79401,0.450297,-0.924344,1.29909,0,2,8.2,124,-0.79401,0.450297,-0.924344,1.29909,0,2,8.2,124,-0.79401,0.450297,-0.924344,1.29909,0,2,8.2,124,-0.79401,0.450297,-0.924344,1.29909,0,2,8.2,124,-0.79401,0.450297,-0.924344,1.29909,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,674,1,1.348,0,-0.421902,0.323575,-1.40548,1.50269,0,2,8.2,124,-0.421902,0.323575,-1.40548,1.50269,0,2,8.2,124,-0.421902,0.323575,-1.40548,1.50269,0,2,8.2,124,-0.421902,0.323575,-1.40548,1.50269,0,2,8.2,124,-0.421902,0.323575,-1.40548,1.50269,0,2,8.2,124,-0.421902,0.323575,-1.40548,1.50269,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,675,1,1.35,0,-0.143201,-0.015614,-1.74061,1.74656,0,2,8.2,124,-0.143201,-0.015614,-1.74061,1.74656,0,2,8.2,124,-0.143201,-0.015614,-1.74061,1.74656,0,2,8.2,124,-0.143201,-0.015614,-1.74061,1.74656,0,2,8.2,124,-0.143201,-0.015614,-1.74061,1.74656,0,2,8.2,124,-0.143201,-0.015614,-1.74061,1.74656,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,676,1,1.352,0,-0.147691,-0.547306,-1.77823,1.86641,0,2,8.2,124,-0.147691,-0.547306,-1.77823,1.86641,0,2,8.2,124,-0.147691,-0.547306,-1.77823,1.86641,0,2,8.2,124,-0.147691,-0.547306,-1.77823,1.86641,0,2,8.2,124,-0.147691,-0.547306,-1.77823,1.86641,0,2,8.2,124,-0.147691,-0.547306,-1.77823,1.86641,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,677,1,1.354,0,-0.266541,-1.00189,-1.53658,1.85362,0,2,8.2,124,-0.266541,-1.00189,-1.53658,1.85362,0,2,8.2,124,-0.266541,-1.00189,-1.53658,1.85362,0,2,8.2,124,-0.266541,-1.00189,-1.53658,1.85362,0,2,8.2,124,-0.266541,-1.00189,-1.53658,1.85362,0,2,8.2,124,-0.266541,-1.00189,-1.53658,1.85362,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,678,1,1.356,0,-0.214052,-1.0806,-1.20947,1.63595,0,2,8.2,124,-0.214052,-1.0806,-1.20947,1.63595,0,2,8.2,124,-0.214052,-1.0806,-1.20947,1.63595,0,2,8.2,124,-0.214052,-1.0806,-1.20947,1.63595,0,2,8.2,124,-0.214052,-1.0806,-1.20947,1.63595,0,2,8.2,124,-0.214052,-1.0806,-1.20947,1.63595,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,679,1,1.358,0,0.0426071,-0.777582,-0.998804,1.26651,0,2,8.2,124,0.0426071,-0.777582,-0.998804,1.26651,0,2,8.2,124,0.0426071,-0.777582,-0.998804,1.26651,0,2,8.2,124,0.0426071,-0.777582,-0.998804,1.26651,0,2,8.2,124,0.0426071,-0.777582,-0.998804,1.26651,0,2,8.2,124,0.0426071,-0.777582,-0.998804,1.26651,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,680,1,1.36,0,0.235246,-0.421992,-0.940131,1.05701,0,2,8.2,124,0.235246,-0.421992,-0.940131,1.05701,0,2,8.2,124,0.235246,-0.421992,-0.940131,1.05701,0,2,8.2,124,0.235246,-0.421992,-0.940131,1.05701,0,2,8.2,124,0.235246,-0.421992,-0.940131,1.05701,0,2,8.2,124,0.235246,-0.421992,-0.940131,1.05701,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,681,1,1.362,0,0.129797,-0.349331,-0.917255,0.990069,0,2,8.2,124,0.129797,-0.349331,-0.917255,0.990069,0,2,8.2,124,0.129797,-0.349331,-0.917255,0.990069,0,2,8.2,124,0.129797,-0.349331,-0.917255,0.990069,0,2,8.2,124,0.129797,-0.349331,-0.917255,0.990069,0,2,8.2,124,0.129797,-0.349331,-0.917255,0.990069,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,682,1,1.364,0,-0.163807,-0.553257,-0.838353,1.01772,0,2,8.2,124,-0.163807,-0.553257,-0.838353,1.01772,0,2,8.2,124,-0.163807,-0.553257,-0.838353,1.01772,0,2,8.2,124,-0.163807,-0.553257,-0.838353,1.01772,0,2,8.2,124,-0.163807,-0.553257,-0.838353,1.01772,0,2,8.2,124,-0.163807,-0.553257,-0.838353,1.01772,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,683,1,1.366,0,-0.292254,-0.717443,-0.747729,1.07668,0,2,8.2,124,-0.292254,-0.717443,-0.747729,1.07668,0,2,8.2,124,-0.292254,-0.717443,-0.747729,1.07668,0,2,8.2,124,-0.292254,-0.717443,-0.747729,1.07668,0,2,8.2,124,-0.292254,-0.717443,-0.747729,1.07668,0,2,8.2,124,-0.292254,-0.717443,-0.747729,1.07668,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,684,1,1.368,0,-0.0604865,-0.594538,-0.74202,0.952748,0,2,8.2,124,-0.0604865,-0.594538,-0.74202,0.952748,0,2,8.2,124,-0.0604865,-0.594538,-0.74202,0.952748,0,2,8.2,124,-0.0604865,-0.594538,-0.74202,0.952748,0,2,8.2,124,-0.0604865,-0.594538,-0.74202,0.952748,0,2,8.2,124,-0.0604865,-0.594538,-0.74202,0.952748,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,685,1,1.37,0,0.338396,-0.293731,-0.824559,0.938449,0,2,8.2,124,0.338396,-0.293731,-0.824559,0.938449,0,2,8.2,124,0.338396,-0.293731,-0.824559,0.938449,0,2,8.2,124,0.338396,-0.293731,-0.824559,0.938449,0,2,8.2,124,0.338396,-0.293731,-0.824559,0.938449,0,2,8.2,124,0.338396,-0.293731,-0.824559,0.938449,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,686,1,1.372,0,0.529873,-0.148098,-0.904709,1.05887,0,2,8.2,124,0.529873,-0.148098,-0.904709,1.05887,0,2,8.2,124,0.529873,-0.148098,-0.904709,1.05887,0,2,8.2,124,0.529873,-0.148098,-0.904709,1.05887,0,2,8.2,124,0.529873,-0.148098,-0.904709,1.05887,0,2,8.2,124,0.529873,-0.148098,-0.904709,1.05887,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,687,1,1.374,0,0.351729,-0.326304,-0.92954,1.04606,0,2,8.2,124,0.351729,-0.326304,-0.92954,1.04606,0,2,8.2,124,0.351729,-0.326304,-0.92954,1.04606,0,2,8.2,124,0.351729,-0.326304,-0.92954,1.04606,0,2,8.2,124,0.351729,-0.326304,-0.92954,1.04606,0,2,8.2,124,0.351729,-0.326304,-0.92954,1.04606,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,688,1,1.376,0,-0.0102186,-0.64118,-0.937422,1.13577,0,2,8.2,124,-0.0102186,-0.64118,-0.937422,1.13577,0,2,8.2,124,-0.0102186,-0.64118,-0.937422,1.13577,0,2,8.2,124,-0.0102186,-0.64118,-0.937422,1.13577,0,2,8.2,124,-0.0102186,-0.64118,-0.937422,1.13577,0,2,8.2,124,-0.0102186,-0.64118,-0.937422,1.13577,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,689,1,1.378,0,-0.25789,-0.762576,-0.941153,1.23847,0,2,8.2,124,-0.25789,-0.762576,-0.941153,1.23847,0,2,8.2,124,-0.25789,-0.762576,-0.941153,1.23847,0,2,8.2,124,-0.25789,-0.762576,-0.941153,1.23847,0,2,8.2,124,-0.25789,-0.762576,-0.941153,1.23847,0,2,8.2,124,-0.25789,-0.762576,-0.941153,1.23847,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,690,1,1.38,0,-0.28066,-0.575998,-0.823857,1.04369,0,2,8.2,124,-0.28066,-0.575998,-0.823857,1.04369,0,2,8.2,124,-0.28066,-0.575998,-0.823857,1.04369,0,2,8.2,124,-0.28066,-0.575998,-0.823857,1.04369,0,2,8.2,124,-0.28066,-0.575998,-0.823857,1.04369,0,2,8.2,124,-0.28066,-0.575998,-0.823857,1.04369,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,691,1,1.382,0,-0.199346,-0.289171,-0.452906,0.573134,0,2,8.2,124,-0.199346,-0.289171,-0.452906,0.573134,0,2,8.2,124,-0.199346,-0.289171,-0.452906,0.573134,0,2,8.2,124,-0.199346,-0.289171,-0.452906,0.573134,0,2,8.2,124,-0.199346,-0.289171,-0.452906,0.573134,0,2,8.2,124,-0.199346,-0.289171,-0.452906,0.573134,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,692,1,1.384,0,-0.18015,-0.200974,0.0904791,0.284659,0,2,8.2,124,-0.18015,-0.200974,0.0904791,0.284659,0,2,8.2,124,-0.18015,-0.200974,0.0904791,0.284659,0,2,8.2,124,-0.18015,-0.200974,0.0904791,0.284659,0,2,8.2,124,-0.18015,-0.200974,0.0904791,0.284659,0,2,8.2,124,-0.18015,-0.200974,0.0904791,0.284659,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,693,1,1.386,0,-0.279007,-0.411439,0.4921,0.699492,0,2,8.2,124,-0.279007,-0.411439,0.4921,0.699492,0,2,8.2,124,-0.279007,-0.411439,0.4921,0.699492,0,2,8.2,124,-0.279007,-0.411439,0.4921,0.699492,0,2,8.2,124,-0.279007,-0.411439,0.4921,0.699492,0,2,8.2,124,-0.279007,-0.411439,0.4921,0.699492,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,694,1,1.388,0,-0.452691,-0.76314,0.505703,1.0213,0,2,8.2,124,-0.452691,-0.76314,0.505703,1.0213,0,2,8.2,124,-0.452691,-0.76314,0.505703,1.0213,0,2,8.2,124,-0.452691,-0.76314,0.505703,1.0213,0,2,8.2,124,-0.452691,-0.76314,0.505703,1.0213,0,2,8.2,124,-0.452691,-0.76314,0.505703,1.0213,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,695,1,1.39,0,-0.634575,-1.01427,0.255592,1.22342,0,2,8.2,124,-0.634575,-1.01427,0.255592,1.22342,0,2,8.2,124,-0.634575,-1.01427,0.255592,1.22342,0,2,8.2,124,-0.634575,-1.01427,0.255592,1.22342,0,2,8.2,124,-0.634575,-1.01427,0.255592,1.22342,0,2,8.2,124,-0.634575,-1.01427,0.255592,1.22342,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,696,1,1.392,0,-0.75344,-1.02485,0.150455,1.28087,0,2,8.2,124,-0.75344,-1.02485,0.150455,1.28087,0,2,8.2,124,-0.75344,-1.02485,0.150455,1.28087,0,2,8.2,124,-0.75344,-1.02485,0.150455,1.28087,0,2,8.2,124,-0.75344,-1.02485,0.150455,1.28087,0,2,8.2,124,-0.75344,-1.02485,0.150455,1.28087,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,697,1,1.394,0,-0.733612,-0.801469,0.455409,1.17811,0,2,8.2,124,-0.733612,-0.801469,0.455409,1.17811,0,2,8.2,124,-0.733612,-0.801469,0.455409,1.17811,0,2,8.2,124,-0.733612,-0.801469,0.455409,1.17811,0,2,8.2,124,-0.733612,-0.801469,0.455409,1.17811,0,2,8.2,124,-0.733612,-0.801469,0.455409,1.17811,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,698,1,1.396,0,-0.559466,-0.438198,0.999421,1.22632,0,2,8.2,124,-0.559466,-0.438198,0.999421,1.22632,0,2,8.2,124,-0.559466,-0.438198,0.999421,1.22632,0,2,8.2,124,-0.559466,-0.438198,0.999421,1.22632,0,2,8.2,124,-0.559466,-0.438198,0.999421,1.22632,0,2,8.2,124,-0.559466,-0.438198,0.999421,1.22632,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,699,1,1.398,0,-0.342332,-0.0589151,1.36291,1.40648,0,2,8.2,124,-0.342332,-0.0589151,1.36291,1.40648,0,2,8.2,124,-0.342332,-0.0589151,1.36291,1.40648,0,2,8.2,124,-0.342332,-0.0589151,1.36291,1.40648,0,2,8.2,124,-0.342332,-0.0589151,1.36291,1.40648,0,2,8.2,124,-0.342332,-0.0589151,1.36291,1.40648,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,700,1,1.4,0,-0.249906,0.216352,1.33,1.37046,0,2,8.2,124,-0.249906,0.216352,1.33,1.37046,0,2,8.2,124,-0.249906,0.216352,1.33,1.37046,0,2,8.2,124,-0.249906,0.216352,1.33,1.37046,0,2,8.2,124,-0.249906,0.216352,1.33,1.37046,0,2,8.2,124,-0.249906,0.216352,1.33,1.37046,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,701,1,1.402,0,-0.324548,0.319846,1.08494,1.17674,0,2,8.2,124,-0.324548,0.319846,1.08494,1.17674,0,2,8.2,124,-0.324548,0.319846,1.08494,1.17674,0,2,8.2,124,-0.324548,0.319846,1.08494,1.17674,0,2,8.2,124,-0.324548,0.319846,1.08494,1.17674,0,2,8.2,124,-0.324548,0.319846,1.08494,1.17674,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,702,1,1.404,0,-0.414633,0.286093,0.954605,1.07937,0,2,8.2,124,-0.414633,0.286093,0.954605,1.07937,0,2,8.2,124,-0.414633,0.286093,0.954605,1.07937,0,2,8.2,124,-0.414633,0.286093,0.954605,1.07937,0,2,8.2,124,-0.414633,0.286093,0.954605,1.07937,0,2,8.2,124,-0.414633,0.286093,0.954605,1.07937,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,703,1,1.406,0,-0.351433,0.231874,1.03826,1.12038,0,2,8.2,124,-0.351433,0.231874,1.03826,1.12038,0,2,8.2,124,-0.351433,0.231874,1.03826,1.12038,0,2,8.2,124,-0.351433,0.231874,1.03826,1.12038,0,2,8.2,124,-0.351433,0.231874,1.03826,1.12038,0,2,8.2,124,-0.351433,0.231874,1.03826,1.12038,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,704,1,1.408,0,-0.185966,0.251553,1.15768,1.1992,0,2,8.2,124,-0.185966,0.251553,1.15768,1.1992,0,2,8.2,124,-0.185966,0.251553,1.15768,1.1992,0,2,8.2,124,-0.185966,0.251553,1.15768,1.1992,0,2,8.2,124,-0.185966,0.251553,1.15768,1.1992,0,2,8.2,124,-0.185966,0.251553,1.15768,1.1992,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,705,1,1.41,0,-0.176108,0.327884,1.12852,1.18831,0,2,8.2,124,-0.176108,0.327884,1.12852,1.18831,0,2,8.2,124,-0.176108,0.327884,1.12852,1.18831,0,2,8.2,124,-0.176108,0.327884,1.12852,1.18831,0,2,8.2,124,-0.176108,0.327884,1.12852,1.18831,0,2,8.2,124,-0.176108,0.327884,1.12852,1.18831,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,706,1,1.412,0,-0.496341,0.366,0.973926,1.15275,0,2,8.2,124,-0.496341,0.366,0.973926,1.15275,0,2,8.2,124,-0.496341,0.366,0.973926,1.15275,0,2,8.2,124,-0.496341,0.366,0.973926,1.15275,0,2,8.2,124,-0.496341,0.366,0.973926,1.15275,0,2,8.2,124,-0.496341,0.366,0.973926,1.15275,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,707,1,1.414,0,-1.00204,0.321883,0.836239,1.34424,0,2,8.2,124,-1.00204,0.321883,0.836239,1.34424,0,2,8.2,124,-1.00204,0.321883,0.836239,1.34424,0,2,8.2,124,-1.00204,0.321883,0.836239,1.34424,0,2,8.2,124,-1.00204,0.321883,0.836239,1.34424,0,2,8.2,124,-1.00204,0.321883,0.836239,1.34424,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,708,1,1.416,0,-1.34576,0.276619,0.762587,1.57135,0,2,8.2,124,-1.34576,0.276619,0.762587,1.57135,0,2,8.2,124,-1.34576,0.276619,0.762587,1.57135,0,2,8.2,124,-1.34576,0.276619,0.762587,1.57135,0,2,8.2,124,-1.34576,0.276619,0.762587,1.57135,0,2,8.2,124,-1.34576,0.276619,0.762587,1.57135,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,709,1,1.418,0,-1.32956,0.361933,0.674415,1.53413,0,2,8.2,124,-1.32956,0.361933,0.674415,1.53413,0,2,8.2,124,-1.32956,0.361933,0.674415,1.53413,0,2,8.2,124,-1.32956,0.361933,0.674415,1.53413,0,2,8.2,124,-1.32956,0.361933,0.674415,1.53413,0,2,8.2,124,-1.32956,0.361933,0.674415,1.53413,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,710,1,1.42,0,-1.09366,0.616827,0.534281,1.36456,0,2,8.2,124,-1.09366,0.616827,0.534281,1.36456,0,2,8.2,124,-1.09366,0.616827,0.534281,1.36456,0,2,8.2,124,-1.09366,0.616827,0.534281,1.36456,0,2,8.2,124,-1.09366,0.616827,0.534281,1.36456,0,2,8.2,124,-1.09366,0.616827,0.534281,1.36456,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,711,1,1.422,0,-0.942004,0.940087,0.43688,1.40071,0,2,8.2,124,-0.942004,0.940087,0.43688,1.40071,0,2,8.2,124,-0.942004,0.940087,0.43688,1.40071,0,2,8.2,124,-0.942004,0.940087,0.43688,1.40071,0,2,8.2,124,-0.942004,0.940087,0.43688,1.40071,0,2,8.2,124,-0.942004,0.940087,0.43688,1.40071,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,712,1,1.424,0,-1.03037,1.19113,0.471893,1.64412,0,2,8.2,124,-1.03037,1.19113,0.471893,1.64412,0,2,8.2,124,-1.03037,1.19113,0.471893,1.64412,0,2,8.2,124,-1.03037,1.19113,0.471893,1.64412,0,2,8.2,124,-1.03037,1.19113,0.471893,1.64412,0,2,8.2,124,-1.03037,1.19113,0.471893,1.64412,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,713,1,1.426,0,-1.2664,1.31522,0.550841,1.90709,0,2,8.2,124,-1.2664,1.31522,0.550841,1.90709,0,2,8.2,124,-1.2664,1.31522,0.550841,1.90709,0,2,8.2,124,-1.2664,1.31522,0.550841,1.90709,0,2,8.2,124,-1.2664,1.31522,0.550841,1.90709,0,2,8.2,124,-1.2664,1.31522,0.550841,1.90709,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,714,1,1.428,0,-1.47354,1.34506,0.466319,2.04889,0,2,8.2,124,-1.47354,1.34506,0.466319,2.04889,0,2,8.2,124,-1.47354,1.34506,0.466319,2.04889,0,2,8.2,124,-1.47354,1.34506,0.466319,2.04889,0,2,8.2,124,-1.47354,1.34506,0.466319,2.04889,0,2,8.2,124,-1.47354,1.34506,0.466319,2.04889,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,715,1,1.43,0,-1.56594,1.2923,0.143244,2.03537,0,2,8.2,124,-1.56594,1.2923,0.143244,2.03537,0,2,8.2,124,-1.56594,1.2923,0.143244,2.03537,0,2,8.2,124,-1.56594,1.2923,0.143244,2.03537,0,2,8.2,124,-1.56594,1.2923,0.143244,2.03537,0,2,8.2,124,-1.56594,1.2923,0.143244,2.03537,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,716,1,1.432,0,-1.54312,1.09047,-0.235095,1.90411,0,2,8.2,124,-1.54312,1.09047,-0.235095,1.90411,0,2,8.2,124,-1.54312,1.09047,-0.235095,1.90411,0,2,8.2,124,-1.54312,1.09047,-0.235095,1.90411,0,2,8.2,124,-1.54312,1.09047,-0.235095,1.90411,0,2,8.2,124,-1.54312,1.09047,-0.235095,1.90411,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,717,1,1.434,0,-1.39991,0.690142,-0.406557,1.61286,0,2,8.2,124,-1.39991,0.690142,-0.406557,1.61286,0,2,8.2,124,-1.39991,0.690142,-0.406557,1.61286,0,2,8.2,124,-1.39991,0.690142,-0.406557,1.61286,0,2,8.2,124,-1.39991,0.690142,-0.406557,1.61286,0,2,8.2,124,-1.39991,0.690142,-0.406557,1.61286,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,718,1,1.436,0,-1.13858,0.198445,-0.313352,1.19747,0,2,8.2,124,-1.13858,0.198445,-0.313352,1.19747,0,2,8.2,124,-1.13858,0.198445,-0.313352,1.19747,0,2,8.2,124,-1.13858,0.198445,-0.313352,1.19747,0,2,8.2,124,-1.13858,0.198445,-0.313352,1.19747,0,2,8.2,124,-1.13858,0.198445,-0.313352,1.19747,0,2,8.2,124,0,0,0,0,0,0,0,0,1
1,719,1,1.438,0,-0.862373,-0.140569,-0.15259,0.886978,0,2,8.2,124,-0.862373,-0.140569,-0.15259,0.886978,0,2,8.2,124,-0.862373,-0.140569,-0.15259,0.886978,0,2,8.2,124,-0.862373,-0.140569,-0.15259,0.886978,0,2,8.2,124,-0.862373,-0.140569,-0.15259,0.886978,0,2,8.2,124,-0.862373,-0.140569,-0.15259,0.886978,0,2,8.2,124,0,0,0,0,0,0,0,0,1
